answer_id,department,orig_is_multi,E-3,E-2,E-6,E-1,E-7,E-5
a2804fe2-f03e-11ef-8f52-010101010000,내과,1,6,10,6,97,7,14
a28363d6-f03e-11ef-8d27-010101010000,내과,0,1,1,1,1,1,1
a283b1fd-f03e-11ef-bd41-010101010000,외과,0,1,1,1,1,1,1
a283d903-f03e-11ef-896f-010101010000,내과,0,1,1,1,2,1,1
a2847578-f03e-11ef-a5f1-010101010000,피부과,0,1644,30,72,50,136,78
a28586be-f03e-11ef-8300-010101010000,내과,0,230,6,4,4,10,6
a2870d5c-f03e-11ef-902a-010101010000,내과,1,1,2,1,1,2,1
a2881ee7-f03e-11ef-b401-010101010000,안과,0,152,29,8,23,21,2
a2881ee8-f03e-11ef-a72d-010101010000,외과,0,5,6,6,4,5,2
a28845e8-f03e-11ef-90fb-010101010000,외과,1,9,7,16,11,16,14
a28893fd-f03e-11ef-836c-010101010000,피부과,0,9,2,1,2,1,1
a288bb0e-f03e-11ef-960e-010101010000,안과,0,10,25,6,24,6,7
a288e222-f03e-11ef-84e2-010101010000,내과,1,7,3,2,2,2,2
a289303b-f03e-11ef-b70d-010101010000,내과,1,51,5,1,1,1,2
a289f390-f03e-11ef-9354-010101010000,피부과,0,1,1,1,1,1,1
a28a8fd3-f03e-11ef-ab9b-010101010000,외과,1,83,10,4,10,2,5
a28c166a-f03e-11ef-9de7-010101010000,외과,0,61,2,2,1,2,2
a28c3d7e-f03e-11ef-8f62-010101010000,외과,1,31,10,6,17,4,11
a28cd9bf-f03e-11ef-b682-010101010000,내과,0,1,1,1,1,1,1
a28deb2e-f03e-11ef-8467-010101010000,외과,1,1,35,82,24,332,55
a28e394f-f03e-11ef-b948-010101010000,외과,1,101,2,3,1,3,3
a28ed58d-f03e-11ef-900c-010101010000,외과,0,1,4,11,1,2,3
a28fc017-f03e-11ef-88a5-010101010000,외과,0,1,1,1,1,1,1
a2905c55-f03e-11ef-afbf-010101010000,내과,1,9,4,1,1,1,1
a294dd09-f03e-11ef-9131-010101010000,외과,0,1,1,1,1,1,1
a2957948-f03e-11ef-8fbd-010101010000,내과,1,1,3,2,3,3,3
a2961584-f03e-11ef-91f9-010101010000,외과,0,2,1,1,1,1,1
a2968ab8-f03e-11ef-ac2d-010101010000,내과,1,1,1,1,1,1,1
a2968ab9-f03e-11ef-92cb-010101010000,내과,0,315,5,9,6,6,30
a296ffe6-f03e-11ef-9adf-010101010000,내과,1,1,8,1,4,8,1
a296ffe7-f03e-11ef-8c09-010101010000,외과,0,189,293,85,374,157,160
a29726f7-f03e-11ef-b5cb-010101010000,외과,0,1,1,1,1,1,1
a2974e0d-f03e-11ef-b510-010101010000,내과,0,4486,155,254,376,222,281
a2981157-f03e-11ef-825f-010101010000,내과,1,1,1,1,1,1,1
a2985f79-f03e-11ef-ab23-010101010000,피부과,1,209,1,1,2,1,3
a2988685-f03e-11ef-9fda-010101010000,내과,0,41,116,33,107,26,23
a298ad95-f03e-11ef-a9fa-010101010000,내과,0,5,2,3,2,3,3
a29970e8-f03e-11ef-80ed-010101010000,외과,0,1,5,1,2,1,1
a29af787-f03e-11ef-a581-010101010000,내과,0,1,1,1,1,1,1
a29b6cba-f03e-11ef-8fb0-010101010000,외과,0,1,2,1,2,1,1
a29c08f7-f03e-11ef-9d56-010101010000,내과,0,1,5,1,4,1,2
a29dddb7-f03e-11ef-b3c8-010101010000,내과,0,1,1,1,1,1,1
a29e04c6-f03e-11ef-ad1d-010101010000,내과,0,206,1,5,1,6,3
a29e04c7-f03e-11ef-9eec-010101010000,내과,1,86,15,33,44,22,29
a29e52e5-f03e-11ef-b464-010101010000,피부과,1,1,3,1,2,1,1
a29e79f7-f03e-11ef-a2b6-010101010000,내과,0,1,1,1,1,1,1
a29f3d74-f03e-11ef-b5bc-010101010000,내과,0,3,3,3,4,2,2
a2a000c4-f03e-11ef-bcea-010101010000,내과,0,1,1,2,1,1,1
a2a027d0-f03e-11ef-a402-010101010000,치과,1,19,2,3,6,3,3
a2a0c410-f03e-11ef-b990-010101010000,내과,0,162,240,314,287,329,298
a2a25e90-f03e-11ef-83ed-010101010000,내과,0,14,1,1,1,1,1
a2a348f1-f03e-11ef-875f-010101010000,내과,0,7,3,1,1,1,1
a2a4816c-f03e-11ef-99d9-010101010000,외과,0,440,13,2,13,4,3
a2a4816d-f03e-11ef-a525-010101010000,치과,1,5,22,109,12,1333,55
a2a65630-f03e-11ef-be8f-010101010000,피부과,0,1,1,1,1,1,1
a2a7408d-f03e-11ef-8181-010101010000,내과,0,2,1,1,1,1,1
a2a7679d-f03e-11ef-acc3-010101010000,안과,0,1,1,1,1,1,1
a2a78eae-f03e-11ef-8f6c-010101010000,내과,0,45,2,10,3,13,5
a2a8c72e-f03e-11ef-b0f8-010101010000,안과,0,6,15,5,24,4,7
a2a9154e-f03e-11ef-a968-010101010000,피부과,0,1,1,1,1,1,1
a2a98a81-f03e-11ef-a119-010101010000,외과,1,485,3515,583,951,769,428
a2aa26c2-f03e-11ef-a0dc-010101010000,안과,0,18,2,1,3,1,1
a2aa9bec-f03e-11ef-b450-010101010000,내과,0,42,3,1,2,1,1
a2ab111d-f03e-11ef-808d-010101010000,외과,0,1,1,1,1,1,1
a2ab382d-f03e-11ef-9d2b-010101010000,내과,0,1,1,1,1,1,1
a2abad5d-f03e-11ef-80b5-010101010000,외과,1,5,1,1,3,1,1
a2ad33fc-f03e-11ef-8d25-010101010000,내과,0,1,1,1,1,1,1
a2ad5b0e-f03e-11ef-a989-010101010000,내과,0,1626,945,322,743,383,435
a2adf74e-f03e-11ef-9973-010101010000,내과,1,1,1,1,1,1,1
a2af7e17-f03e-11ef-88eb-010101010000,피부과,1,6,1,1,1,1,1
a2afcc35-f03e-11ef-b379-010101010000,내과,1,2,2,1,5,1,2
a2b098a0-f03e-11ef-8582-010101010000,내과,0,5,10,8,18,6,8
a2b15bea-f03e-11ef-9573-010101010000,내과,0,1,1,1,2,1,1
a2b1d11c-f03e-11ef-8d15-010101010000,피부과,0,126,5,5,3,4,5
a2b1f82f-f03e-11ef-a228-010101010000,내과,0,22,160,5,77,2,11
a2b24644-f03e-11ef-ae7f-010101010000,내과,0,29,25,1,20,1,1
a2b2bb77-f03e-11ef-af8a-010101010000,내과,1,23,82,47,86,47,55
a2b44213-f03e-11ef-be40-010101010000,내과,0,2,8,1,2,1,1
a2b4b747-f03e-11ef-a773-010101010000,내과,0,36,1,1,1,1,1
a2b79d7a-f03e-11ef-9c1f-010101010000,내과,0,1,1,1,1,1,1
a2b79d7b-f03e-11ef-950c-010101010000,내과,0,25,17,11,8,30,12
a2b812ad-f03e-11ef-8fc2-010101010000,외과,0,5,220,2,45,8,2
a2b8fd06-f03e-11ef-95ed-010101010000,피부과,1,1,8,1,5,1,1
a2b94b29-f03e-11ef-bf72-010101010000,외과,0,1,1,1,1,1,1
a2b9c057-f03e-11ef-a190-010101010000,외과,1,3,4,3,3,3,4
a2ba83ab-f03e-11ef-8950-010101010000,내과,0,2,2,2,5,3,2
a2baaab9-f03e-11ef-b879-010101010000,외과,0,1,1,1,1,1,1
a2baaaba-f03e-11ef-b02e-010101010000,피부과,0,11,24,15,61,5,49
a2bca688-f03e-11ef-82ef-010101010000,내과,0,11,3,1,7,4,5
a2bd9113-f03e-11ef-97dc-010101010000,내과,0,1,1,1,1,1,1
a2be2d52-f03e-11ef-be47-010101010000,외과,0,6,3,1,3,1,1
a2be545f-f03e-11ef-afc5-010101010000,내과,0,90,3,2,2,3,2
a2be7b74-f03e-11ef-bea4-010101010000,치과,0,101,4,1,4,2,2
a2bf65d6-f03e-11ef-9ac9-010101010000,내과,0,1,1,1,1,1,1
a2c015ee-f03e-11ef-bf1b-010101010000,내과,0,388,51,69,11,456,83
a2c0640a-f03e-11ef-a4c1-010101010000,외과,0,20,21,7,17,2,14
a2c1757d-f03e-11ef-8325-010101010000,치과,0,4,11,1,20,2,1
a2c1c39c-f03e-11ef-afbc-010101010000,외과,0,171,10,7,8,5,7
a2c211ba-f03e-11ef-9001-010101010000,내과,0,856,2,1,2,1,1
a2c238cd-f03e-11ef-8044-010101010000,내과,1,307,1718,145,1115,166,256
a2c2ae00-f03e-11ef-953f-010101010000,치과,1,1,1,1,1,1,1
a2c3bf65-f03e-11ef-8bbf-010101010000,치과,1,1,1,1,1,1,1
a2c4a9cb-f03e-11ef-b498-010101010000,외과,1,479,16,15,16,32,14
a2c54613-f03e-11ef-86bd-010101010000,내과,1,40,3,1,2,1,1
a2c5942b-f03e-11ef-9140-010101010000,치과,0,1,2,1,1,1,1
a2c5e24d-f03e-11ef-abe5-010101010000,내과,0,1,1,1,1,1,1
a2c6f3c4-f03e-11ef-89ec-010101010000,내과,1,1,40,8,57,6,5
a2c7b70c-f03e-11ef-8fad-010101010000,내과,1,6,11,1,4,1,1
a2c85349-f03e-11ef-bf00-010101010000,피부과,1,630,16,14,17,10,16
a2c964c0-f03e-11ef-9c88-010101010000,내과,0,2,1,1,1,1,1
a2c9b2de-f03e-11ef-ad54-010101010000,내과,0,1,1,1,1,1,1
a2cac43b-f03e-11ef-b7da-010101010000,내과,0,1,1,1,1,1,1
a2cb87a0-f03e-11ef-a0bf-010101010000,내과,0,1,1,1,1,1,1
a2cbaeb7-f03e-11ef-8721-010101010000,내과,0,38,3,3,2,4,3
a2cbfccc-f03e-11ef-b9aa-010101010000,치과,1,1,3,1,2,1,1
a2cc23e7-f03e-11ef-a37f-010101010000,외과,0,10,5,1,7,1,1
a2cd9de3-f03e-11ef-9a5d-010101010000,안과,0,1,3,2,2,7,2
a2ce6130-f03e-11ef-9d4e-010101010000,내과,0,3,1,1,2,1,1
a2cf867c-f03e-11ef-811d-010101010000,내과,0,64,49,22,26,18,17
a2d022c0-f03e-11ef-85c9-010101010000,외과,0,1,1,1,1,1,1
a2d097f0-f03e-11ef-96ff-010101010000,안과,0,2,1,1,1,1,1
a2d10d1a-f03e-11ef-9976-010101010000,내과,1,2,43,5,27,2,9
a2d15b3e-f03e-11ef-8ef3-010101010000,외과,1,23,62,36,67,42,30
a2d245a0-f03e-11ef-adab-010101010000,내과,0,1,1,1,1,1,1
a2d26cac-f03e-11ef-9179-010101010000,외과,0,1,1,1,1,1,1
a2d2e1da-f03e-11ef-b52b-010101010000,내과,1,14,21,21,29,8,13
a2d4b69d-f03e-11ef-a2fe-010101010000,외과,0,1,2,2,1,4,2
a2d504be-f03e-11ef-8f9b-010101010000,내과,0,1,1,1,1,1,1
a2d5c80f-f03e-11ef-ba0e-010101010000,외과,0,3,1,1,1,2,1
a2d6162e-f03e-11ef-9d5a-010101010000,외과,1,1,3,1,1,1,1
a2d727a1-f03e-11ef-95a5-010101010000,외과,1,17,1,1,1,1,1
a2d9718e-f03e-11ef-aeae-010101010000,내과,1,1,1,1,1,1,1
a2d9bfad-f03e-11ef-95db-010101010000,피부과,0,1,1,1,1,1,1
a2db9473-f03e-11ef-98d0-010101010000,외과,1,298,7,1,13,1,3
a2dc30d2-f03e-11ef-86cd-010101010000,안과,0,1,1,1,1,1,1
a2dc7ef7-f03e-11ef-baa5-010101010000,외과,1,1183,29,20,20,36,25
a2dd6957-f03e-11ef-8029-010101010000,내과,1,203,32,32,29,12,29
a2ddb776-f03e-11ef-a1dc-010101010000,내과,0,1,1,1,1,1,1
a2de8ea1-f03e-11ef-a8e7-010101010000,내과,0,1,452,53,500,18,73
a2df03cf-f03e-11ef-ae21-010101010000,내과,0,2,3,2,2,2,2
a2e03c4e-f03e-11ef-a493-010101010000,외과,1,6,6,6,6,6,8
a2e19bde-f03e-11ef-a369-010101010000,내과,0,162,8,3,16,2,1
a2e1e9ff-f03e-11ef-8b65-010101010000,내과,0,2,1,1,1,1,1
a2e2110c-f03e-11ef-a85e-010101010000,내과,1,10,25,3,57,6,5
a2e2381c-f03e-11ef-8978-010101010000,내과,0,9,2,5,6,11,4
a2e2863e-f03e-11ef-9bea-010101010000,내과,0,40,10,1,6,4,1
a2e2ad48-f03e-11ef-a420-010101010000,내과,0,1,24,12,33,10,18
a2e2fb7a-f03e-11ef-bb9e-010101010000,외과,1,1,1,1,1,1,1
a2e40cd9-f03e-11ef-bb85-010101010000,외과,1,2,2,6,2,7,6
a2e433ec-f03e-11ef-a04b-010101010000,외과,0,1,1,1,1,1,1
a2e5bad8-f03e-11ef-8a7b-010101010000,내과,1,6,3,2,1,3,2
a2e5e1a8-f03e-11ef-81b7-010101010000,치과,1,1336,31,37,23,57,37
a2e608b4-f03e-11ef-8be9-010101010000,피부과,1,3,3,7,3,6,5
a2e62fd7-f03e-11ef-bacb-010101010000,내과,0,18,825,168,464,110,135
a2e67e59-f03e-11ef-b697-010101010000,내과,0,5,5,7,10,6,6
a2e71a28-f03e-11ef-a568-010101010000,내과,0,3,37,11,14,38,8
a2e8c7e0-f03e-11ef-a4b4-010101010000,외과,0,1,1,1,1,1,1
a2ea2765-f03e-11ef-9874-010101010000,피부과,1,6,7,1,4,1,2
a2eb38e2-f03e-11ef-b944-010101010000,외과,0,1,1,1,1,1,1
a2ebae46-f03e-11ef-b3e9-010101010000,내과,0,1,3,1,2,1,2
a2ec4a88-f03e-11ef-97a0-010101010000,내과,0,1,1,1,1,1,1
a2ede525-f03e-11ef-b91b-010101010000,외과,0,3,1,1,1,1,1
a2eecf7e-f03e-11ef-8e31-010101010000,외과,0,42,9,50,39,38,32
a2eef6a0-f03e-11ef-b08c-010101010000,내과,0,5,1,1,2,1,2
a2f007fe-f03e-11ef-9c8a-010101010000,내과,0,287,41,12,18,25,10
a2f3ff9f-f03e-11ef-ac6a-010101010000,외과,0,1,1,1,1,1,1
a2f55f42-f03e-11ef-9c5e-010101010000,내과,0,6,9,4,8,4,4
a2f6bebe-f03e-11ef-b739-010101010000,내과,0,3,15,2,15,3,2
a2f6e5d1-f03e-11ef-b390-010101010000,내과,0,1,1,1,1,1,1
a2f70ce1-f03e-11ef-b371-010101010000,내과,1,1,1,1,1,1,1
a2f733ed-f03e-11ef-9459-010101010000,외과,1,868,4,14,13,16,12
a2f8937d-f03e-11ef-9a1a-010101010000,외과,0,56,30,30,26,31,27
a2f8e19e-f03e-11ef-92ab-010101010000,내과,0,106,26,32,54,46,24
a2fa8f92-f03e-11ef-81f4-010101010000,내과,1,1,1,1,1,1,1
a2fadda8-f03e-11ef-987b-010101010000,내과,1,1,1,1,2,1,1
a2fba0f4-f03e-11ef-9c55-010101010000,외과,0,1,1,1,2,1,1
a2fbef15-f03e-11ef-84fa-010101010000,외과,0,3,1,1,1,1,1
a2fd3b90-f03e-11ef-bfc5-010101010000,치과,0,5,3,2,3,2,2
a2fe9b16-f03e-11ef-9778-010101010000,내과,0,1094,978,152,949,130,235
a2ff1041-f03e-11ef-b733-010101010000,외과,0,1,1,1,3,1,1
a2ff1042-f03e-11ef-a8b5-010101010000,외과,1,2,41,4,28,6,3
a2fffaae-f03e-11ef-9439-010101010000,내과,0,379,22,152,22,249,61
a30048c7-f03e-11ef-8936-010101010000,내과,1,7987,92,81,665,28,349
a3006fdd-f03e-11ef-a491-010101010000,외과,1,9155,2445,7251,4965,9002,7224
a30096ea-f03e-11ef-94de-010101010000,내과,1,180,42,139,51,244,253
a301a859-f03e-11ef-9a8f-010101010000,외과,0,39,4,5,10,3,5
a302e0da-f03e-11ef-84d4-010101010000,내과,0,77,1,1,2,2,1
a30307eb-f03e-11ef-836a-010101010000,내과,1,120,13,28,4,31,28
a303560a-f03e-11ef-b74b-010101010000,내과,1,68,479,195,473,136,186
a303cb37-f03e-11ef-b42c-010101010000,내과,0,2505,549,184,573,250,248
a304b5a2-f03e-11ef-97ff-010101010000,내과,0,1098,29,285,133,109,273
a3052aca-f03e-11ef-b803-010101010000,내과,1,11,2,3,2,3,3
a30551da-f03e-11ef-a5fe-010101010000,내과,1,209,1327,385,1572,337,593
a30578e8-f03e-11ef-a679-010101010000,내과,1,285,464,287,330,244,321
a3061529-f03e-11ef-9676-010101010000,피부과,0,156,592,402,501,280,343
a3063c3c-f03e-11ef-a66e-010101010000,외과,0,1667,1273,1414,692,1831,862
a3074db7-f03e-11ef-94b2-010101010000,안과,0,287,41,30,63,12,34
a30774be-f03e-11ef-bae2-010101010000,내과,0,86,185,139,235,66,107
a309497d-f03e-11ef-9ca5-010101010000,내과,0,10,1,1,1,1,1
a3099798-f03e-11ef-b642-010101010000,내과,0,21,13,10,11,5,9
a30ad05d-f03e-11ef-a28c-010101010000,내과,0,17,5,24,16,20,19
a30b6c97-f03e-11ef-9cff-010101010000,내과,0,7113,169,114,223,50,117
a30be1d0-f03e-11ef-91a2-010101010000,외과,0,458,1625,594,828,335,557
a30c08df-f03e-11ef-a545-010101010000,내과,1,3,34,16,59,3,18
a30c1ca1-f03e-11ef-ac06-010101010000,내과,0,182,3,2,18,2,4
a30c43fb-f03e-11ef-bdea-010101010000,내과,1,4410,2963,4197,6082,2560,2558
a30cb91a-f03e-11ef-b293-010101010000,내과,1,90,145,55,240,28,46
a30da378-f03e-11ef-b901-010101010000,내과,1,516,234,171,174,416,167
a30f2a1e-f03e-11ef-972b-010101010000,피부과,0,720,1,1,6,4,3
a30f783a-f03e-11ef-be25-010101010000,피부과,1,240,138,73,109,57,62
a30fc65c-f03e-11ef-b368-010101010000,내과,0,4510,661,728,441,243,443
a30fed6b-f03e-11ef-86d2-010101010000,치과,1,612,143,18,204,17,26
a310899c-f03e-11ef-a686-010101010000,내과,0,39,2,1,1,1,1
a3114cee-f03e-11ef-887d-010101010000,내과,1,1,11,20,6,14,12
a313bdfc-f03e-11ef-a397-010101010000,외과,0,3,2,1,3,1,1
a3145a3c-f03e-11ef-8869-010101010000,안과,0,31,34,99,104,130,70
a3145a3d-f03e-11ef-acfd-010101010000,안과,0,754,141,25,334,8,66
a314cf5a-f03e-11ef-a34e-010101010000,외과,1,5171,19,4,43,8,5
a31592c2-f03e-11ef-9407-010101010000,내과,1,2627,21,42,35,12,208
a3165603-f03e-11ef-aa1e-010101010000,내과,0,3774,91,55,480,14,121
a316f237-f03e-11ef-bdad-010101010000,내과,0,532,235,261,380,301,234
a3178e7e-f03e-11ef-9865-010101010000,내과,0,13,1,1,1,1,1
a3193c59-f03e-11ef-8182-010101010000,내과,0,37,31,14,22,20,15
a31aff2a-f03e-11ef-ba22-010101010000,외과,1,6,3,2,4,4,2
a31b4d49-f03e-11ef-abdf-010101010000,외과,0,4999,111,145,137,196,142
a31b7984-f03e-11ef-bab2-010101010000,안과,0,76,14,23,20,22,21
a31d0009-f03e-11ef-b7d0-010101010000,내과,0,512,1727,143,4707,273,137
a31d9c47-f03e-11ef-b109-010101010000,내과,0,12,14,13,15,8,17
a31e5f9d-f03e-11ef-8879-010101010000,내과,0,1057,28,53,15,107,19
a31e86a7-f03e-11ef-a37f-010101010000,내과,0,1,1,1,1,1,1
a31efbe0-f03e-11ef-9ac1-010101010000,외과,0,759,2970,1075,2690,1035,1028
a31f981f-f03e-11ef-84b9-010101010000,내과,0,6014,4931,4038,3679,5270,4948
a3200d4b-f03e-11ef-ac46-010101010000,치과,1,2940,844,1349,698,1574,973
a320d0a8-f03e-11ef-aa4e-010101010000,내과,0,6,3,8,5,6,10
a3227e53-f03e-11ef-a6ca-010101010000,내과,0,736,48,90,74,73,81
a323ddd4-f03e-11ef-ad9e-010101010000,내과,0,1430,408,159,615,382,190
a3258b8b-f03e-11ef-afc0-010101010000,내과,0,3,40,22,16,15,8
a325d9ab-f03e-11ef-b13e-010101010000,내과,0,2202,61,3,69,2,3
a32675f3-f03e-11ef-91b6-010101010000,내과,0,220,2123,497,1735,686,412
a326c407-f03e-11ef-b826-010101010000,내과,1,490,13,76,13,44,35
a3271229-f03e-11ef-b3d0-010101010000,외과,1,1039,22,32,34,28,43
a329d16f-f03e-11ef-bf9b-010101010000,내과,0,15,12,4,4,10,5
a329f87c-f03e-11ef-b0f4-010101010000,내과,1,352,50,58,125,61,104
a32a6db7-f03e-11ef-9155-010101010000,내과,0,20,1,3,1,1,1
a32b0b07-f03e-11ef-a2d4-010101010000,외과,1,1369,42,371,38,187,289
a32bce5f-f03e-11ef-bc18-010101010000,내과,0,2166,164,17,161,16,14
a32c6a8f-f03e-11ef-a10d-010101010000,내과,0,179,1567,1643,1520,875,1189
a32cdfcf-f03e-11ef-b4eb-010101010000,내과,0,3,1,1,1,1,1
a32d2deb-f03e-11ef-b323-010101010000,치과,0,19361,1599,9967,2835,5709,11216
a32da31d-f03e-11ef-9697-010101010000,내과,0,4044,8,15,11,26,9
a32e3f5b-f03e-11ef-ad0a-010101010000,내과,0,2,1,4,1,3,2
a32e8d72-f03e-11ef-a31c-010101010000,내과,0,324,111,25,68,83,15
a3301418-f03e-11ef-9d18-010101010000,내과,0,288,3128,1068,3313,1251,1071
a3308941-f03e-11ef-8774-010101010000,내과,0,9,20,25,38,18,24
a3308943-f03e-11ef-82a9-010101010000,내과,1,163,1,1,6,1,1
a3334868-f03e-11ef-b7b9-010101010000,피부과,0,529,135,41,156,21,44
a3334869-f03e-11ef-a8f7-010101010000,피부과,0,1,3,2,3,2,2
a3339689-f03e-11ef-b590-010101010000,외과,0,8540,817,926,1715,417,942
a33480e4-f03e-11ef-a99e-010101010000,내과,1,2348,483,181,701,84,289
a334cf0c-f03e-11ef-8be1-010101010000,내과,0,28,201,89,271,106,72
a334f621-f03e-11ef-9afd-010101010000,피부과,1,3316,472,416,441,226,428
a3356b41-f03e-11ef-b815-010101010000,내과,0,259,196,279,188,231,378
a335b960-f03e-11ef-8832-010101010000,외과,1,8351,6225,3158,8169,2970,4275
a3367cbb-f03e-11ef-a0e9-010101010000,피부과,0,42,7,14,16,11,15
a336cad8-f03e-11ef-bf40-010101010000,내과,1,58,3,2,3,2,2
a33878c0-f03e-11ef-b5b6-010101010000,내과,0,4884,6152,5221,4851,5872,2887
a3391506-f03e-11ef-be0a-010101010000,안과,1,36,11,1,6,2,1
a339631b-f03e-11ef-b3f4-010101010000,외과,1,8634,4894,4011,5773,5551,2017
a339b146-f03e-11ef-8d9c-010101010000,내과,1,17,29,18,35,4,21
a33b392b-f03e-11ef-a055-010101010000,내과,1,6292,3075,6090,9022,4966,4573
a33b602c-f03e-11ef-a943-010101010000,내과,1,2302,9142,6044,7823,6537,5356
a33bd55c-f03e-11ef-b34e-010101010000,내과,1,2501,921,980,1694,1078,1037
a33c71a0-f03e-11ef-a105-010101010000,외과,1,2881,717,471,586,1265,397
a33d830a-f03e-11ef-ad39-010101010000,내과,1,5189,6583,7296,7879,8033,4979
a33daa23-f03e-11ef-b1df-010101010000,치과,0,669,3577,3950,3037,3075,1947
a33df837-f03e-11ef-b378-010101010000,외과,0,72,206,15,272,55,16
a33e4661-f03e-11ef-b6c8-010101010000,치과,0,7539,4978,3388,6347,2635,1970
a33ebb81-f03e-11ef-a170-010101010000,내과,0,529,511,170,252,83,126
a33f57c6-f03e-11ef-a4c2-010101010000,안과,1,54,7,19,17,13,20
a33f57c7-f03e-11ef-8766-010101010000,내과,1,20,3,4,3,4,3
a3404226-f03e-11ef-a059-010101010000,내과,1,7426,199,656,380,804,353
a340de65-f03e-11ef-890a-010101010000,내과,1,108,780,1219,1485,2325,1411
a3417aa8-f03e-11ef-b0b9-010101010000,치과,0,2161,484,1017,375,355,366
a3423df9-f03e-11ef-9e8b-010101010000,외과,0,7877,6047,1584,6497,1491,1129
a343c49c-f03e-11ef-bdbd-010101010000,치과,0,1644,300,304,315,200,162
a343c49d-f03e-11ef-a205-010101010000,내과,1,2,13,7,12,7,6
a34460e7-f03e-11ef-b760-010101010000,피부과,1,3529,66,334,273,109,214
a344fd16-f03e-11ef-9bda-010101010000,내과,1,3213,678,92,802,66,67
a34683b8-f03e-11ef-8802-010101010000,내과,1,135,719,1154,1762,531,1361
a34a078b-f03e-11ef-9e34-010101010000,내과,1,134,638,315,1264,306,364
a34a7c9a-f03e-11ef-8ffd-010101010000,내과,1,38,29,24,42,30,9
a34bb522-f03e-11ef-ba98-010101010000,치과,1,11381,6102,2717,3254,10388,1600
a34bb524-f03e-11ef-b020-010101010000,내과,1,3574,572,498,854,841,360
a34c2a51-f03e-11ef-96c1-010101010000,치과,0,413,109,298,70,354,166
a34d14b1-f03e-11ef-adb5-010101010000,치과,1,483,153,616,329,314,659
a34d62d0-f03e-11ef-a114-010101010000,내과,1,9272,5162,783,3135,1162,1039
a34d89e2-f03e-11ef-b9d4-010101010000,외과,1,941,46,120,81,155,126
a34d89e3-f03e-11ef-91e6-010101010000,외과,1,633,55,196,100,53,164
a34db0f0-f03e-11ef-ad7c-010101010000,내과,1,390,225,366,282,345,349
a34dd804-f03e-11ef-9641-010101010000,내과,1,1511,286,290,301,559,214
a34ec25f-f03e-11ef-8492-010101010000,외과,1,4,3,10,6,9,14
a34f10bd-f03e-11ef-ba0e-010101010000,안과,0,80,93,60,250,35,33
a34f3797-f03e-11ef-ab8d-010101010000,내과,1,5,5,4,5,5,5
a3526be3-f03e-11ef-8d51-010101010000,내과,1,1543,2694,2394,2287,3510,1939
a3530820-f03e-11ef-9f16-010101010000,외과,1,1633,8332,4516,10802,12996,3471
a3532f33-f03e-11ef-9971-010101010000,치과,1,749,2368,934,1566,773,185
a353f283-f03e-11ef-9f16-010101010000,외과,1,871,224,580,295,3217,337
a3548ec4-f03e-11ef-bac2-010101010000,내과,1,6735,479,1116,1296,1082,349
a35503f5-f03e-11ef-9e9b-010101010000,내과,1,3482,907,163,1067,63,197
a355c740-f03e-11ef-9bf7-010101010000,내과,1,57,738,1070,1414,791,734
a3561560-f03e-11ef-8dd6-010101010000,내과,1,5678,6885,2418,8445,2112,1732
a357ea40-f03e-11ef-8842-010101010000,외과,1,2,3,2,4,1,2
a3585f79-f03e-11ef-ad84-010101010000,피부과,1,993,253,862,382,351,1650
a358c178-f03e-11ef-ac87-010101010000,내과,1,425,584,269,1668,318,525
a35b0b79-f03e-11ef-b0e3-010101010000,내과,1,322,355,22,231,38,5
a35bf5c5-f03e-11ef-9d49-010101010000,외과,1,2912,4933,1749,10612,1845,1873
a35bf5c6-f03e-11ef-adaf-010101010000,내과,1,288,441,524,1327,359,608
a35d2e4c-f03e-11ef-9f57-010101010000,내과,1,5,22,3,13,3,5
a35df19a-f03e-11ef-a382-010101010000,외과,1,3146,306,403,278,1186,204
a3603b8b-f03e-11ef-a591-010101010000,치과,1,1,1,1,1,1,1
a360629a-f03e-11ef-9b1e-010101010000,내과,1,4,1,2,1,2,2
a360b0ac-f03e-11ef-b8e0-010101010000,외과,0,3,18,19,9,11,23
a3623758-f03e-11ef-9cf9-010101010000,내과,1,8,3,2,4,3,3
a36321b6-f03e-11ef-8fb2-010101010000,피부과,0,1,11,2,12,1,2
a363bdf7-f03e-11ef-b551-010101010000,내과,0,3,7,11,11,6,14
a3643326-f03e-11ef-b33a-010101010000,안과,0,33,9,3,9,2,4
a3665638-f03e-11ef-8267-010101010000,피부과,0,176,135,45,139,31,91
a3669c41-f03e-11ef-8418-010101010000,피부과,0,1,1,1,1,1,1
a366ea85-f03e-11ef-837f-010101010000,내과,1,91,6,26,9,26,22
a366ea86-f03e-11ef-9851-010101010000,피부과,1,10,45,50,22,33,39
a36738a8-f03e-11ef-b75c-010101010000,외과,1,18,90,57,106,17,143
a3675fb2-f03e-11ef-85cf-010101010000,내과,1,5,1,1,1,2,1
a3675fb3-f03e-11ef-a902-010101010000,내과,0,1,1,2,1,2,1
a36786c7-f03e-11ef-bdc4-010101010000,내과,1,4,2,1,2,1,2
a367add4-f03e-11ef-bd0a-010101010000,피부과,0,20,2,1,1,1,1
a368265b-f03e-11ef-83b9-010101010000,내과,0,3,4,2,4,2,1
a3695ee2-f03e-11ef-9fbd-010101010000,내과,1,190,22,1,5,1,1
