answer_id,department,orig_is_multi,arctic-base @ 1024d,arctic-base @ 768d,arctic-base @ 512d,arctic-base @ 256d
a2e2ad48-f03e-11ef-a420-010101010000,내과,0,10,19,18,12
a2e2fb7a-f03e-11ef-bb9e-010101010000,외과,1,1,1,1,1
a2e40cd9-f03e-11ef-bb85-010101010000,외과,1,7,8,7,8
a2e433ec-f03e-11ef-a04b-010101010000,외과,0,1,1,1,1
a2e5bad8-f03e-11ef-8a7b-010101010000,내과,1,3,2,2,3
a2e5e1a8-f03e-11ef-81b7-010101010000,치과,1,57,68,61,56
a2e608b4-f03e-11ef-8be9-010101010000,피부과,1,6,7,7,7
a2e62fd7-f03e-11ef-bacb-010101010000,내과,0,110,94,87,101
a2e67e59-f03e-11ef-b697-010101010000,내과,0,6,8,8,8
a2e71a28-f03e-11ef-a568-010101010000,내과,0,38,40,39,36
a2e8c7e0-f03e-11ef-a4b4-010101010000,외과,0,1,1,1,1
a2ea2765-f03e-11ef-9874-010101010000,피부과,1,1,1,1,1
a2eb38e2-f03e-11ef-b944-010101010000,외과,0,1,1,1,1
a2ebae46-f03e-11ef-b3e9-010101010000,내과,0,1,1,1,1
a2ec4a88-f03e-11ef-97a0-010101010000,내과,0,1,1,1,1
a2ede525-f03e-11ef-b91b-010101010000,외과,0,1,1,1,1
a2eecf7e-f03e-11ef-8e31-010101010000,외과,0,38,41,34,52
a2eef6a0-f03e-11ef-b08c-010101010000,내과,0,1,1,1,1
a2f007fe-f03e-11ef-9c8a-010101010000,내과,0,25,24,24,34
a2f3ff9f-f03e-11ef-ac6a-010101010000,외과,0,1,1,1,1
a2f55f42-f03e-11ef-9c5e-010101010000,내과,0,4,6,5,3
a2f6bebe-f03e-11ef-b739-010101010000,내과,0,3,3,4,3
a2f6e5d1-f03e-11ef-b390-010101010000,내과,0,1,1,1,1
a2f70ce1-f03e-11ef-b371-010101010000,내과,1,1,1,1,1
a2f733ed-f03e-11ef-9459-010101010000,외과,1,16,17,23,26
a2f8937d-f03e-11ef-9a1a-010101010000,외과,0,31,32,28,30
a2f8e19e-f03e-11ef-92ab-010101010000,내과,0,46,48,61,60
a2fa8f92-f03e-11ef-81f4-010101010000,내과,1,1,1,2,3
a2fadda8-f03e-11ef-987b-010101010000,내과,1,1,1,1,1
a2fba0f4-f03e-11ef-9c55-010101010000,외과,0,1,1,1,1
a2fbef15-f03e-11ef-84fa-010101010000,외과,0,1,1,1,1
a2fd3b90-f03e-11ef-bfc5-010101010000,치과,0,2,2,2,2
a2fe9b16-f03e-11ef-9778-010101010000,내과,0,130,163,238,224
a2ff1041-f03e-11ef-b733-010101010000,외과,0,1,1,1,1
a2ff1042-f03e-11ef-a8b5-010101010000,외과,1,6,8,6,5
a2fffaae-f03e-11ef-9439-010101010000,내과,0,249,313,333,527
a30048c7-f03e-11ef-8936-010101010000,내과,1,28,30,23,30
a3006fdd-f03e-11ef-a491-010101010000,외과,1,8995,8820,8570,9447
a30096ea-f03e-11ef-94de-010101010000,내과,1,245,210,340,332
a301a859-f03e-11ef-9a8f-010101010000,외과,0,3,2,2,3
a302e0da-f03e-11ef-84d4-010101010000,내과,0,2,2,2,2
a30307eb-f03e-11ef-836a-010101010000,내과,1,31,22,13,38
a303560a-f03e-11ef-b74b-010101010000,내과,1,136,139,192,173
a303cb37-f03e-11ef-b42c-010101010000,내과,0,249,259,265,299
a304b5a2-f03e-11ef-97ff-010101010000,내과,0,110,144,96,108
a3052aca-f03e-11ef-b803-010101010000,내과,1,3,3,3,5
a30551da-f03e-11ef-a5fe-010101010000,내과,1,335,441,506,622
a30578e8-f03e-11ef-a679-010101010000,내과,1,245,228,215,267
a3061529-f03e-11ef-9676-010101010000,피부과,0,280,425,408,274
a3063c3c-f03e-11ef-a66e-010101010000,외과,0,1826,1838,1748,1876
a3074db7-f03e-11ef-94b2-010101010000,안과,0,12,15,15,5
a30774be-f03e-11ef-bae2-010101010000,내과,0,66,50,66,96
a309497d-f03e-11ef-9ca5-010101010000,내과,0,1,1,1,1
a3099798-f03e-11ef-b642-010101010000,내과,0,5,7,5,9
a30ad05d-f03e-11ef-a28c-010101010000,내과,0,20,27,28,23
a30b6c97-f03e-11ef-9cff-010101010000,내과,0,50,49,73,49
a30be1d0-f03e-11ef-91a2-010101010000,외과,0,335,327,267,333
a30c08df-f03e-11ef-a545-010101010000,내과,1,3,2,4,2
a30c1ca1-f03e-11ef-ac06-010101010000,내과,0,2,2,2,2
a30c43fb-f03e-11ef-bdea-010101010000,내과,1,2549,2357,1790,1740
a30cb91a-f03e-11ef-b293-010101010000,내과,1,28,29,29,43
a30da378-f03e-11ef-b901-010101010000,내과,1,414,370,382,502
a30f2a1e-f03e-11ef-972b-010101010000,피부과,0,4,5,1,1
a30f783a-f03e-11ef-be25-010101010000,피부과,1,57,48,48,48
a30fc65c-f03e-11ef-b368-010101010000,내과,0,244,279,240,186
a30fed6b-f03e-11ef-86d2-010101010000,치과,1,17,17,26,32
a310899c-f03e-11ef-a686-010101010000,내과,0,1,1,1,1
a3114cee-f03e-11ef-887d-010101010000,내과,1,14,21,29,44
a313bdfc-f03e-11ef-a397-010101010000,외과,0,1,1,1,1
a3145a3c-f03e-11ef-8869-010101010000,안과,0,131,132,201,149
a3145a3d-f03e-11ef-acfd-010101010000,안과,0,8,8,8,8
a314cf5a-f03e-11ef-a34e-010101010000,외과,1,8,10,12,21
a31592c2-f03e-11ef-9407-010101010000,내과,1,12,11,12,24
a3165603-f03e-11ef-aa1e-010101010000,내과,0,14,15,14,18
a316f237-f03e-11ef-bdad-010101010000,내과,0,302,329,317,377
a3178e7e-f03e-11ef-9865-010101010000,내과,0,1,1,1,1
a3193c59-f03e-11ef-8182-010101010000,내과,0,20,23,18,20
a31aff2a-f03e-11ef-ba22-010101010000,외과,1,4,5,5,5
a31b4d49-f03e-11ef-abdf-010101010000,외과,0,196,224,266,418
a31b7984-f03e-11ef-bab2-010101010000,안과,0,22,39,30,28
a31d0009-f03e-11ef-b7d0-010101010000,내과,0,274,271,193,240
a31d9c47-f03e-11ef-b109-010101010000,내과,0,8,8,4,6
a31e5f9d-f03e-11ef-8879-010101010000,내과,0,105,161,123,163
a31e86a7-f03e-11ef-a37f-010101010000,내과,0,1,1,1,1
a31efbe0-f03e-11ef-9ac1-010101010000,외과,0,1033,944,1166,1169
a31f981f-f03e-11ef-84b9-010101010000,내과,0,5267,6480,5896,3747
a3200d4b-f03e-11ef-ac46-010101010000,치과,1,1572,1626,1394,2128
a320d0a8-f03e-11ef-aa4e-010101010000,내과,0,6,7,6,10
a3227e53-f03e-11ef-a6ca-010101010000,내과,0,73,80,72,83
a323ddd4-f03e-11ef-ad9e-010101010000,내과,0,382,395,401,364
a3258b8b-f03e-11ef-afc0-010101010000,내과,0,14,14,17,15
a325d9ab-f03e-11ef-b13e-010101010000,내과,0,2,1,4,4
a32675f3-f03e-11ef-91b6-010101010000,내과,0,687,550,583,467
a326c407-f03e-11ef-b826-010101010000,내과,1,44,27,21,29
a3271229-f03e-11ef-b3d0-010101010000,외과,1,28,34,18,37
a329d16f-f03e-11ef-bf9b-010101010000,내과,0,10,8,12,8
a329f87c-f03e-11ef-b0f4-010101010000,내과,1,61,54,75,79
a32a6db7-f03e-11ef-9155-010101010000,내과,0,1,1,1,1
a32b0b07-f03e-11ef-a2d4-010101010000,외과,1,187,205,354,362
a32bce5f-f03e-11ef-bc18-010101010000,내과,0,16,16,27,39
a32c6a8f-f03e-11ef-a10d-010101010000,내과,0,874,1146,1177,885
a32cdfcf-f03e-11ef-b4eb-010101010000,내과,0,1,1,1,1
a32d2deb-f03e-11ef-b323-010101010000,치과,0,5719,5870,6063,6265
a32da31d-f03e-11ef-9697-010101010000,내과,0,26,25,19,20
a32e3f5b-f03e-11ef-ad0a-010101010000,내과,0,3,3,3,3
a32e8d72-f03e-11ef-a31c-010101010000,내과,0,83,94,73,97
a3301418-f03e-11ef-9d18-010101010000,내과,0,1243,1052,1052,1478
a3308941-f03e-11ef-8774-010101010000,내과,0,18,22,29,16
a3308943-f03e-11ef-82a9-010101010000,내과,1,1,1,1,1
a3334868-f03e-11ef-b7b9-010101010000,피부과,0,21,27,19,19
a3334869-f03e-11ef-a8f7-010101010000,피부과,0,2,2,1,2
a3339689-f03e-11ef-b590-010101010000,외과,0,417,478,365,386
a33480e4-f03e-11ef-a99e-010101010000,내과,1,84,91,84,83
a334cf0c-f03e-11ef-8be1-010101010000,내과,0,106,130,130,181
a334f621-f03e-11ef-9afd-010101010000,피부과,1,226,252,288,348
a3356b41-f03e-11ef-b815-010101010000,내과,0,231,221,186,138
a335b960-f03e-11ef-8832-010101010000,외과,1,2969,2985,3491,2451
a3367cbb-f03e-11ef-a0e9-010101010000,피부과,0,11,12,9,13
a336cad8-f03e-11ef-bf40-010101010000,내과,1,2,2,2,2
a33878c0-f03e-11ef-b5b6-010101010000,내과,0,5862,5596,6824,5820
a3391506-f03e-11ef-be0a-010101010000,안과,1,2,3,2,3
a339631b-f03e-11ef-b3f4-010101010000,외과,1,5549,5511,5299,3111
a339b146-f03e-11ef-8d9c-010101010000,내과,1,4,4,5,4
a33b392b-f03e-11ef-a055-010101010000,내과,1,4963,5202,4805,3798
a33b602c-f03e-11ef-a943-010101010000,내과,1,6537,5512,5466,6274
a33bd55c-f03e-11ef-b34e-010101010000,내과,1,1076,1408,1419,1137
a33c71a0-f03e-11ef-a105-010101010000,외과,1,1265,1435,1421,1328
a33d830a-f03e-11ef-ad39-010101010000,내과,1,8039,8814,7256,7630
a33daa23-f03e-11ef-b1df-010101010000,치과,0,3071,2460,2350,2338
a33df837-f03e-11ef-b378-010101010000,외과,0,55,50,51,43
a33e4661-f03e-11ef-b6c8-010101010000,치과,0,2629,2298,2746,2310
a33ebb81-f03e-11ef-a170-010101010000,내과,0,85,97,99,75
a33f57c6-f03e-11ef-a4c2-010101010000,안과,1,13,21,14,8
a33f57c7-f03e-11ef-8766-010101010000,내과,1,4,4,4,5
a3404226-f03e-11ef-a059-010101010000,내과,1,805,978,465,640
a340de65-f03e-11ef-890a-010101010000,내과,1,2324,2650,2128,1681
a3417aa8-f03e-11ef-b0b9-010101010000,치과,0,354,353,331,270
a3423df9-f03e-11ef-9e8b-010101010000,외과,0,1488,1486,1327,1286
a343c49c-f03e-11ef-bdbd-010101010000,치과,0,199,285,404,374
a343c49d-f03e-11ef-a205-010101010000,내과,1,7,9,12,14
a34460e7-f03e-11ef-b760-010101010000,피부과,1,109,121,110,110
a344fd16-f03e-11ef-9bda-010101010000,내과,1,66,84,55,66
a34683b8-f03e-11ef-8802-010101010000,내과,1,531,626,502,362
a34a078b-f03e-11ef-9e34-010101010000,내과,1,306,356,341,328
a34a7c9a-f03e-11ef-8ffd-010101010000,내과,1,30,30,24,23
a34bb522-f03e-11ef-ba98-010101010000,치과,1,10384,10423,8802,9948
a34bb524-f03e-11ef-b020-010101010000,내과,1,841,1147,1001,939
a34c2a51-f03e-11ef-96c1-010101010000,치과,0,355,340,329,473
a34d14b1-f03e-11ef-adb5-010101010000,치과,1,314,309,371,174
a34d62d0-f03e-11ef-a114-010101010000,내과,1,1159,1317,979,1202
a34d89e2-f03e-11ef-b9d4-010101010000,외과,1,155,157,216,117
a34d89e3-f03e-11ef-91e6-010101010000,외과,1,53,45,58,71
a34db0f0-f03e-11ef-ad7c-010101010000,내과,1,345,331,322,340
a34dd804-f03e-11ef-9641-010101010000,내과,1,561,511,506,589
a34ec25f-f03e-11ef-8492-010101010000,외과,1,9,11,13,21
a34f10bd-f03e-11ef-ba0e-010101010000,안과,0,35,44,38,26
a34f3797-f03e-11ef-ab8d-010101010000,내과,1,5,5,5,5
a3526be3-f03e-11ef-8d51-010101010000,내과,1,3509,3567,3560,4186
a3530820-f03e-11ef-9f16-010101010000,외과,1,13014,12637,13701,12358
a3532f33-f03e-11ef-9971-010101010000,치과,1,777,482,548,1239
a353f283-f03e-11ef-9f16-010101010000,외과,1,3215,3322,3205,3392
a3548ec4-f03e-11ef-bac2-010101010000,내과,1,1089,1520,1220,527
a35503f5-f03e-11ef-9e9b-010101010000,내과,1,63,66,45,31
a355c740-f03e-11ef-9bf7-010101010000,내과,1,797,959,1067,1035
a3561560-f03e-11ef-8dd6-010101010000,내과,1,2115,2284,2484,2143
a357ea40-f03e-11ef-8842-010101010000,외과,1,1,1,1,1
a3585f79-f03e-11ef-ad84-010101010000,피부과,1,351,529,380,519
a358c178-f03e-11ef-ac87-010101010000,내과,1,316,279,198,387
a35b0b79-f03e-11ef-b0e3-010101010000,내과,1,38,43,16,11
a35bf5c5-f03e-11ef-9d49-010101010000,외과,1,1844,2053,2122,1678
a35bf5c6-f03e-11ef-adaf-010101010000,내과,1,360,328,287,242
a35d2e4c-f03e-11ef-9f57-010101010000,내과,1,3,3,2,2
a35df19a-f03e-11ef-a382-010101010000,외과,1,1184,1379,1372,1076
a3603b8b-f03e-11ef-a591-010101010000,치과,1,1,1,1,1
a360629a-f03e-11ef-9b1e-010101010000,내과,1,2,2,2,2
a360b0ac-f03e-11ef-b8e0-010101010000,외과,0,11,9,15,18
a3623758-f03e-11ef-9cf9-010101010000,내과,1,3,3,3,3
a36321b6-f03e-11ef-8fb2-010101010000,피부과,0,1,1,1,1
a363bdf7-f03e-11ef-b551-010101010000,내과,0,6,5,3,7
a3643326-f03e-11ef-b33a-010101010000,안과,0,2,2,2,2
a3665638-f03e-11ef-8267-010101010000,피부과,0,31,32,28,37
a3669c41-f03e-11ef-8418-010101010000,피부과,0,1,1,1,1
a366ea85-f03e-11ef-837f-010101010000,내과,1,26,38,33,31
a366ea86-f03e-11ef-9851-010101010000,피부과,1,33,51,37,62
a36738a8-f03e-11ef-b75c-010101010000,외과,1,17,17,27,16
a3675fb2-f03e-11ef-85cf-010101010000,내과,1,2,2,2,2
a3675fb3-f03e-11ef-a902-010101010000,내과,0,2,2,2,2
a36786c7-f03e-11ef-bdc4-010101010000,내과,1,1,1,1,1
a367add4-f03e-11ef-bd0a-010101010000,피부과,0,1,1,1,1
a368265b-f03e-11ef-83b9-010101010000,내과,0,2,2,2,2
a3695ee2-f03e-11ef-9fbd-010101010000,내과,1,1,1,1,1
a369fb20-f03e-11ef-8251-010101010000,내과,0,2,2,2,2
a36a704e-f03e-11ef-882d-010101010000,내과,1,1249,1178,1527,1091
a36a9760-f03e-11ef-a803-010101010000,내과,1,942,892,1028,1141
a36abe70-f03e-11ef-8e9b-010101010000,내과,1,2,3,3,3
a36b5ab0-f03e-11ef-9e56-010101010000,내과,1,8,6,7,11
a36ba8cd-f03e-11ef-a98f-010101010000,외과,1,32,54,35,53
a36ba8ce-f03e-11ef-9fd0-010101010000,내과,1,2,2,2,2
a36c4516-f03e-11ef-a806-010101010000,내과,1,65,53,61,56
a36c4517-f03e-11ef-90c9-010101010000,내과,0,1,1,1,1
a36c6c20-f03e-11ef-b1fc-010101010000,피부과,0,7,8,7,6
a36d0862-f03e-11ef-95ba-010101010000,피부과,1,1,1,1,1
a36d569c-f03e-11ef-9db5-010101010000,내과,0,2,1,1,2
a36e19cd-f03e-11ef-af19-010101010000,내과,0,1,1,1,1
a36e40dd-f03e-11ef-be77-010101010000,내과,0,77,84,84,80
a36e40de-f03e-11ef-9221-010101010000,내과,1,4,4,4,6
a3719c41-f03e-11ef-b789-010101010000,내과,1,1,1,1,1
a3725f90-f03e-11ef-aa88-010101010000,내과,1,1,1,1,1
a37286a0-f03e-11ef-935a-010101010000,피부과,1,1,1,1,1
a372adb1-f03e-11ef-ab18-010101010000,외과,0,1,1,1,1
a372d4c6-f03e-11ef-a46b-010101010000,내과,1,1,1,1,1
a3743451-f03e-11ef-acd1-010101010000,외과,0,1,1,1,1
a374a97b-f03e-11ef-9d76-010101010000,내과,0,2,2,1,1
a377e15d-f03e-11ef-8c6f-010101010000,외과,1,2,2,2,2
a377e15e-f03e-11ef-aa86-010101010000,외과,0,130,119,87,78
a3798f06-f03e-11ef-b84e-010101010000,안과,0,1,1,1,1
a3798f08-f03e-11ef-be86-010101010000,외과,1,1,1,1,1
a37a2b48-f03e-11ef-ab0c-010101010000,치과,0,99,90,91,90
a37b15a4-f03e-11ef-8163-010101010000,피부과,1,2,2,2,2
a37b3cb6-f03e-11ef-8165-010101010000,외과,1,1,1,1,1
a37b63c6-f03e-11ef-8dfb-010101010000,내과,1,1,1,1,2
a37c2718-f03e-11ef-bf8f-010101010000,외과,0,1,1,1,1
a37c7534-f03e-11ef-8795-010101010000,외과,0,4,5,4,4
a37c9c43-f03e-11ef-bc2a-010101010000,내과,0,1,1,1,1
a37c9c44-f03e-11ef-800a-010101010000,안과,0,18,19,24,36
a37cea65-f03e-11ef-bf6a-010101010000,내과,1,1,2,2,3
a37d86ad-f03e-11ef-82eb-010101010000,외과,0,3,3,2,5
a37e22ed-f03e-11ef-9fc0-010101010000,피부과,1,57,63,53,52
a3810927-f03e-11ef-be12-010101010000,외과,0,1,1,1,1
a381cc72-f03e-11ef-a94d-010101010000,내과,1,2,2,2,2
a383050b-f03e-11ef-805a-010101010000,내과,1,3,1,6,7
a38416e2-f03e-11ef-bb08-010101010000,외과,1,2,3,3,2
a3843de9-f03e-11ef-a876-010101010000,피부과,0,1,1,1,1
a385013c-f03e-11ef-9d31-010101010000,피부과,1,46,36,49,65
a386c30f-f03e-11ef-bf37-010101010000,외과,0,6,5,6,6
a387112c-f03e-11ef-bd1b-010101010000,외과,0,1,1,1,1
a387ad72-f03e-11ef-a167-010101010000,외과,1,861,759,827,894
a387ad73-f03e-11ef-aa0d-010101010000,내과,0,7,7,7,8
a3890d07-f03e-11ef-bb25-010101010000,내과,0,2,2,2,2
a3895b21-f03e-11ef-867b-010101010000,내과,0,1,1,1,1
a38ae1b9-f03e-11ef-b548-010101010000,내과,1,610,732,753,864
a38b56f1-f03e-11ef-a571-010101010000,피부과,1,3,3,3,4
a38c414c-f03e-11ef-bb24-010101010000,내과,0,1,1,2,2
a38c685a-f03e-11ef-ba12-010101010000,치과,0,50,69,92,89
a38fc3c6-f03e-11ef-866a-010101010000,내과,0,26,28,23,24
a390fc36-f03e-11ef-9010-010101010000,내과,0,3,4,6,3
a393945e-f03e-11ef-ba28-010101010000,내과,1,21,15,12,20
a3968e6d-f03e-11ef-85bc-010101010000,내과,1,4,5,4,3
a396b57f-f03e-11ef-bef2-010101010000,외과,0,1,1,1,2
a397c6f3-f03e-11ef-b36c-010101010000,내과,0,3,3,3,3
a3981515-f03e-11ef-ae8c-010101010000,외과,0,2,1,1,2
a3986331-f03e-11ef-a748-010101010000,외과,0,2,2,2,2
a398ff75-f03e-11ef-8ca1-010101010000,내과,0,2,2,2,2
a39a37f1-f03e-11ef-a0fa-010101010000,내과,1,3,2,2,2
a39cf70b-f03e-11ef-a0a8-010101010000,외과,0,15,16,16,21
a39cf70d-f03e-11ef-b987-010101010000,외과,0,2,3,2,3
a39d1e2c-f03e-11ef-b0c9-010101010000,내과,0,29,20,17,29
a39f4105-f03e-11ef-878a-010101010000,내과,0,1,1,1,1
a39f6815-f03e-11ef-8bf1-010101010000,내과,1,4,7,5,6
a39f8f38-f03e-11ef-935c-010101010000,내과,0,23,32,25,19
a39fb639-f03e-11ef-9033-010101010000,내과,1,1,1,1,1
a39fdd4a-f03e-11ef-83fc-010101010000,내과,0,34,39,43,27
a3a44a33-f03e-11ef-a493-010101010000,외과,1,1,1,1,1
a3a44a34-f03e-11ef-bacf-010101010000,외과,0,1,1,1,1
a3a4fa5d-f03e-11ef-8eed-010101010000,내과,1,120,129,97,90
a3a52169-f03e-11ef-8049-010101010000,내과,1,171,150,182,189
a3a56f7e-f03e-11ef-ab45-010101010000,내과,0,25,27,22,27
a3a60bca-f03e-11ef-a42a-010101010000,내과,0,115,185,174,162
a3a632d1-f03e-11ef-a78d-010101010000,내과,0,58,60,72,80
a3a6cf0b-f03e-11ef-acc1-010101010000,내과,0,1,1,1,1
a3a6f61b-f03e-11ef-ada7-010101010000,내과,0,23,24,25,16
a3a87cd1-f03e-11ef-9e5a-010101010000,내과,0,1,1,1,1
a3a94020-f03e-11ef-b2c6-010101010000,피부과,1,396,485,508,404
a3aaedc2-f03e-11ef-bf05-010101010000,외과,1,30,36,25,24
a3ab3be7-f03e-11ef-96c0-010101010000,내과,1,1,1,1,1
a3abff3a-f03e-11ef-b286-010101010000,내과,1,1,3,1,4
a3ace994-f03e-11ef-aad3-010101010000,외과,1,1,1,1,1
a3af3386-f03e-11ef-abd9-010101010000,내과,0,3,3,3,4
a3b09311-f03e-11ef-a7ac-010101010000,외과,1,3,3,3,6
a3b12f52-f03e-11ef-a423-010101010000,내과,0,9,5,8,10
a3b219e4-f03e-11ef-a3bf-010101010000,내과,0,1,1,1,3
a3b240f4-f03e-11ef-9ab4-010101010000,피부과,1,3,3,3,3
a3b26800-f03e-11ef-bfe8-010101010000,내과,1,1,1,1,2
a3b35264-f03e-11ef-991b-010101010000,피부과,0,1,1,1,1
a3b35265-f03e-11ef-9513-010101010000,내과,0,78,63,55,44
a3b58922-f03e-11ef-ac61-010101010000,내과,0,1,1,1,1
a3b5b03b-f03e-11ef-8772-010101010000,외과,1,1,1,1,1
a3b6737d-f03e-11ef-bff9-010101010000,외과,0,90,95,113,99
a3b69abf-f03e-11ef-afd4-010101010000,외과,1,94,93,108,91
a3b6e8b6-f03e-11ef-9418-010101010000,외과,1,338,330,312,369
a3b8bd76-f03e-11ef-a6e0-010101010000,외과,1,49,32,36,57
a3bab9a2-f03e-11ef-b8a0-010101010000,외과,1,5,5,5,5
a3bc8dff-f03e-11ef-afd1-010101010000,내과,0,1,1,1,1
a3bcdc22-f03e-11ef-9276-010101010000,내과,0,1,1,1,1
a3bcdc23-f03e-11ef-8e63-010101010000,내과,0,5,2,2,3
a3bd2a3f-f03e-11ef-8dbc-010101010000,외과,0,2,3,3,3
a3bd9f66-f03e-11ef-bc54-010101010000,외과,1,3,3,4,5
a3be149e-f03e-11ef-923d-010101010000,내과,1,406,372,498,471
a3be89cf-f03e-11ef-8087-010101010000,외과,1,1920,1766,1775,1776
a3beb0fc-f03e-11ef-b30b-010101010000,피부과,1,1,1,1,1
a3c0377c-f03e-11ef-94e4-010101010000,외과,0,16,18,17,32
a3c05e8f-f03e-11ef-ab03-010101010000,내과,1,1,1,1,1
a3c20c63-f03e-11ef-94e2-010101010000,내과,0,362,398,442,420
a3c395d2-f03e-11ef-b176-010101010000,내과,1,2038,2368,2909,2476
a3c3e3f8-f03e-11ef-93ac-010101010000,안과,0,9,9,8,13
a3c40b08-f03e-11ef-8ee4-010101010000,치과,0,437,463,840,1269
a3c4ce4d-f03e-11ef-b465-010101010000,안과,0,21,19,17,20
a3c4f5a0-f03e-11ef-aa78-010101010000,피부과,0,2,2,2,2
a3c51c74-f03e-11ef-88c6-010101010000,내과,0,5,5,5,5
a3c54380-f03e-11ef-9036-010101010000,내과,0,22,21,30,25
a3c5dfd6-f03e-11ef-8e15-010101010000,외과,0,2,2,2,2
a3c5dfd7-f03e-11ef-b15b-010101010000,피부과,0,7,7,7,8
a3c6a31b-f03e-11ef-8a17-010101010000,외과,0,1,1,1,1
a3c6ca2a-f03e-11ef-8e23-010101010000,외과,0,1,1,1,1
a3c78d75-f03e-11ef-a126-010101010000,피부과,1,10,15,16,19
a3c877f4-f03e-11ef-81e5-010101010000,외과,0,1,1,2,2
a3c89ee9-f03e-11ef-95b5-010101010000,내과,0,22,16,15,16
a3c9141b-f03e-11ef-a784-010101010000,내과,0,3,4,4,4
a3cae8d7-f03e-11ef-8985-010101010000,외과,0,1,1,1,1
a3cb36f3-f03e-11ef-9c67-010101010000,안과,0,30,34,50,42
a3cb5e06-f03e-11ef-a720-010101010000,외과,0,2,2,2,3
a3cbfa46-f03e-11ef-abca-010101010000,외과,1,2,2,2,2
a3cd32c4-f03e-11ef-a5bd-010101010000,내과,0,7,7,6,6
a3cdcf07-f03e-11ef-9805-010101010000,외과,1,2,2,2,2
a3ce4432-f03e-11ef-b771-010101010000,외과,0,23,27,29,25
a3cee075-f03e-11ef-8dd2-010101010000,외과,1,5,10,5,8
a3cfcad4-f03e-11ef-8227-010101010000,외과,1,178,177,163,201
a3cfcad6-f03e-11ef-af31-010101010000,내과,1,1,1,1,2
a3d06739-f03e-11ef-abf9-010101010000,내과,1,458,569,463,473
a3d0dc6b-f03e-11ef-899f-010101010000,외과,0,4,4,5,7
a3d15199-f03e-11ef-8b93-010101010000,내과,0,64,76,97,124
a3d55d1c-f03e-11ef-a21c-010101010000,피부과,1,2,2,2,2
a3d5842c-f03e-11ef-b4a7-010101010000,안과,0,6,7,4,9
a3d6959c-f03e-11ef-ab13-010101010000,내과,0,20,24,35,31
a3d731db-f03e-11ef-b09f-010101010000,내과,0,1057,1038,970,818
a3d758e7-f03e-11ef-b3c8-010101010000,치과,1,26,25,37,36
a3d7a70b-f03e-11ef-9f31-010101010000,내과,0,19,23,26,22
a3d9c9eb-f03e-11ef-83a0-010101010000,외과,1,33,32,33,36
a3da180d-f03e-11ef-b409-010101010000,외과,1,32,35,37,43
a3da6630-f03e-11ef-a2eb-010101010000,내과,0,8,8,8,9
a3da8d3b-f03e-11ef-bc52-010101010000,외과,1,1,1,1,1
a3dab448-f03e-11ef-8de5-010101010000,외과,0,593,619,540,421
a3db026b-f03e-11ef-ae40-010101010000,내과,1,2,2,2,2
a3dd736b-f03e-11ef-9326-010101010000,내과,0,2,2,2,2
a3ddc18b-f03e-11ef-a955-010101010000,외과,1,4,5,6,6
a3e032b9-f03e-11ef-8ef9-010101010000,내과,0,1,1,1,1
a3e24269-f03e-11ef-a37b-010101010000,내과,0,32,28,28,50
a3e26977-f03e-11ef-bbdd-010101010000,내과,0,1,1,1,1
a3e29088-f03e-11ef-92e8-010101010000,치과,0,1,1,1,1
a3e305b6-f03e-11ef-9897-010101010000,외과,0,8,9,8,9
a3e32cc8-f03e-11ef-955e-010101010000,내과,0,2,4,5,4
a3e353d9-f03e-11ef-a116-010101010000,내과,1,9,8,10,11
a3e54fa4-f03e-11ef-ab19-010101010000,내과,0,3,4,4,3
a3e5c4d9-f03e-11ef-965a-010101010000,내과,0,11,14,12,18
a3e612f4-f03e-11ef-8535-010101010000,내과,0,38,35,35,57
a3e63a08-f03e-11ef-8f93-010101010000,내과,0,123,125,123,125
a3e66116-f03e-11ef-9905-010101010000,내과,0,140,101,103,84
a3e6fd57-f03e-11ef-8486-010101010000,피부과,0,45,40,44,44
a3e94745-f03e-11ef-997e-010101010000,외과,1,14,18,17,16
a3e96e57-f03e-11ef-8022-010101010000,치과,0,7,8,10,13
a3ea0a95-f03e-11ef-8748-010101010000,피부과,0,1,1,1,1
a3ecc9d1-f03e-11ef-84e2-010101010000,외과,0,2,2,2,2
a3ecf0e2-f03e-11ef-9474-010101010000,내과,0,2,1,2,3
a3ed660e-f03e-11ef-859e-010101010000,내과,1,2,2,2,2
a3ef1400-f03e-11ef-9021-010101010000,내과,0,171,167,165,160
a3ef6222-f03e-11ef-830f-010101010000,외과,0,2,3,2,3
a3f09aa2-f03e-11ef-9bf1-010101010000,외과,1,2,2,2,2
a3f10fd4-f03e-11ef-8812-010101010000,내과,1,190,154,158,185
a3f171fc-f03e-11ef-aa0e-010101010000,외과,1,1,1,1,1
a3f1c01e-f03e-11ef-a806-010101010000,내과,0,2,2,2,2
a3f20e3d-f03e-11ef-a985-010101010000,외과,0,1,1,1,1
a3f23555-f03e-11ef-8bcd-010101010000,내과,1,742,837,1010,1201
a3f2f89c-f03e-11ef-9046-010101010000,피부과,1,7,12,15,14
a3f346bc-f03e-11ef-bf30-010101010000,내과,0,1,1,1,1
a3f36dd4-f03e-11ef-861a-010101010000,외과,0,1,1,1,1
a3f394df-f03e-11ef-b2ce-010101010000,내과,1,1,1,1,1
