answer_id,department,orig_is_multi,E-6,E-8,E-2
a32675f3-f03e-11ef-91b6-010101010000,내과,0,497,2641,2123
a326c407-f03e-11ef-b826-010101010000,내과,1,76,377,13
a3271229-f03e-11ef-b3d0-010101010000,외과,1,32,347,22
a329d16f-f03e-11ef-bf9b-010101010000,내과,0,4,7,12
a329f87c-f03e-11ef-b0f4-010101010000,내과,1,58,399,50
a32a6db7-f03e-11ef-9155-010101010000,내과,0,3,20,1
a32b0b07-f03e-11ef-a2d4-010101010000,외과,1,371,1158,42
a32bce5f-f03e-11ef-bc18-010101010000,내과,0,17,607,164
a32c6a8f-f03e-11ef-a10d-010101010000,내과,0,1643,2959,1567
a32cdfcf-f03e-11ef-b4eb-010101010000,내과,0,1,1,1
a32d2deb-f03e-11ef-b323-010101010000,치과,0,9967,15518,1599
a32da31d-f03e-11ef-9697-010101010000,내과,0,15,29,8
a32e3f5b-f03e-11ef-ad0a-010101010000,내과,0,4,13,1
a32e8d72-f03e-11ef-a31c-010101010000,내과,0,25,48,111
a3301418-f03e-11ef-9d18-010101010000,내과,0,1068,2642,3128
a3308941-f03e-11ef-8774-010101010000,내과,0,25,56,20
a3308943-f03e-11ef-82a9-010101010000,내과,1,1,1,1
a3334868-f03e-11ef-b7b9-010101010000,피부과,0,41,178,135
a3334869-f03e-11ef-a8f7-010101010000,피부과,0,2,5,3
a3339689-f03e-11ef-b590-010101010000,외과,0,926,1832,817
a33480e4-f03e-11ef-a99e-010101010000,내과,1,181,358,483
a334cf0c-f03e-11ef-8be1-010101010000,내과,0,89,186,201
a334f621-f03e-11ef-9afd-010101010000,피부과,1,416,1665,472
a3356b41-f03e-11ef-b815-010101010000,내과,0,279,755,196
a335b960-f03e-11ef-8832-010101010000,외과,1,3158,8938,6225
a3367cbb-f03e-11ef-a0e9-010101010000,피부과,0,14,37,7
a336cad8-f03e-11ef-bf40-010101010000,내과,1,2,2,3
a33878c0-f03e-11ef-b5b6-010101010000,내과,0,5221,10155,6152
a3391506-f03e-11ef-be0a-010101010000,안과,1,1,4,11
a339631b-f03e-11ef-b3f4-010101010000,외과,1,4011,11817,4894
a339b146-f03e-11ef-8d9c-010101010000,내과,1,18,175,29
a33b392b-f03e-11ef-a055-010101010000,내과,1,6090,13922,3075
a33b602c-f03e-11ef-a943-010101010000,내과,1,6044,14650,9142
a33bd55c-f03e-11ef-b34e-010101010000,내과,1,980,2673,921
a33c71a0-f03e-11ef-a105-010101010000,외과,1,471,659,717
a33d830a-f03e-11ef-ad39-010101010000,내과,1,7296,15960,6583
a33daa23-f03e-11ef-b1df-010101010000,치과,0,3950,13471,3577
a33df837-f03e-11ef-b378-010101010000,외과,0,15,48,206
a33e4661-f03e-11ef-b6c8-010101010000,치과,0,3388,9175,4978
a33ebb81-f03e-11ef-a170-010101010000,내과,0,170,655,511
a33f57c6-f03e-11ef-a4c2-010101010000,안과,1,19,157,7
a33f57c7-f03e-11ef-8766-010101010000,내과,1,4,8,3
a3404226-f03e-11ef-a059-010101010000,내과,1,656,5298,199
a340de65-f03e-11ef-890a-010101010000,내과,1,1219,3442,780
a3417aa8-f03e-11ef-b0b9-010101010000,치과,0,1017,5111,484
a3423df9-f03e-11ef-9e8b-010101010000,외과,0,1584,3771,6047
a343c49c-f03e-11ef-bdbd-010101010000,치과,0,304,1731,300
a343c49d-f03e-11ef-a205-010101010000,내과,1,7,32,13
a34460e7-f03e-11ef-b760-010101010000,피부과,1,334,1549,66
a344fd16-f03e-11ef-9bda-010101010000,내과,1,92,1250,678
a34683b8-f03e-11ef-8802-010101010000,내과,1,1154,3195,719
a34a078b-f03e-11ef-9e34-010101010000,내과,1,315,611,638
a34a7c9a-f03e-11ef-8ffd-010101010000,내과,1,24,77,29
a34bb522-f03e-11ef-ba98-010101010000,치과,1,2717,8781,6102
a34bb524-f03e-11ef-b020-010101010000,내과,1,498,2804,572
a34c2a51-f03e-11ef-96c1-010101010000,치과,0,298,795,109
a34d14b1-f03e-11ef-adb5-010101010000,치과,1,616,4463,153
a34d62d0-f03e-11ef-a114-010101010000,내과,1,783,5504,5162
a34d89e2-f03e-11ef-b9d4-010101010000,외과,1,120,283,46
a34d89e3-f03e-11ef-91e6-010101010000,외과,1,196,449,55
a34db0f0-f03e-11ef-ad7c-010101010000,내과,1,366,843,225
a34dd804-f03e-11ef-9641-010101010000,내과,1,290,806,286
a34ec25f-f03e-11ef-8492-010101010000,외과,1,10,85,3
a34f10bd-f03e-11ef-ba0e-010101010000,안과,0,60,223,93
a34f3797-f03e-11ef-ab8d-010101010000,내과,1,4,5,5
a3526be3-f03e-11ef-8d51-010101010000,내과,1,2394,7194,2694
a3530820-f03e-11ef-9f16-010101010000,외과,1,4516,10763,8332
a3532f33-f03e-11ef-9971-010101010000,치과,1,934,6561,2368
a353f283-f03e-11ef-9f16-010101010000,외과,1,580,1168,224
a3548ec4-f03e-11ef-bac2-010101010000,내과,1,1116,6659,479
a35503f5-f03e-11ef-9e9b-010101010000,내과,1,163,1082,907
a355c740-f03e-11ef-9bf7-010101010000,내과,1,1070,3651,738
a3561560-f03e-11ef-8dd6-010101010000,내과,1,2418,5032,6885
a357ea40-f03e-11ef-8842-010101010000,외과,1,2,2,3
a3585f79-f03e-11ef-ad84-010101010000,피부과,1,862,3014,253
a358c178-f03e-11ef-ac87-010101010000,내과,1,269,1249,584
a35b0b79-f03e-11ef-b0e3-010101010000,내과,1,22,157,355
a35bf5c5-f03e-11ef-9d49-010101010000,외과,1,1749,3819,4933
a35bf5c6-f03e-11ef-adaf-010101010000,내과,1,524,1200,441
a35d2e4c-f03e-11ef-9f57-010101010000,내과,1,3,21,22
a35df19a-f03e-11ef-a382-010101010000,외과,1,403,595,306
a3603b8b-f03e-11ef-a591-010101010000,치과,1,1,1,1
a360629a-f03e-11ef-9b1e-010101010000,내과,1,2,1,1
a360b0ac-f03e-11ef-b8e0-010101010000,외과,0,19,41,18
a3623758-f03e-11ef-9cf9-010101010000,내과,1,2,7,3
a36321b6-f03e-11ef-8fb2-010101010000,피부과,0,2,4,11
a363bdf7-f03e-11ef-b551-010101010000,내과,0,11,22,7
a3643326-f03e-11ef-b33a-010101010000,안과,0,3,37,9
a3665638-f03e-11ef-8267-010101010000,피부과,0,45,80,135
a3669c41-f03e-11ef-8418-010101010000,피부과,0,1,1,1
a366ea85-f03e-11ef-837f-010101010000,내과,1,26,63,6
a366ea86-f03e-11ef-9851-010101010000,피부과,1,50,112,45
a36738a8-f03e-11ef-b75c-010101010000,외과,1,57,175,90
a3675fb2-f03e-11ef-85cf-010101010000,내과,1,1,1,1
a3675fb3-f03e-11ef-a902-010101010000,내과,0,2,1,1
a36786c7-f03e-11ef-bdc4-010101010000,내과,1,1,2,2
a367add4-f03e-11ef-bd0a-010101010000,피부과,0,1,2,2
a368265b-f03e-11ef-83b9-010101010000,내과,0,2,4,4
a3695ee2-f03e-11ef-9fbd-010101010000,내과,1,1,5,22
a369fb20-f03e-11ef-8251-010101010000,내과,0,2,2,2
a36a704e-f03e-11ef-882d-010101010000,내과,1,761,963,413
a36a9760-f03e-11ef-a803-010101010000,내과,1,1180,1610,539
a36abe70-f03e-11ef-8e9b-010101010000,내과,1,2,2,11
a36b5ab0-f03e-11ef-9e56-010101010000,내과,1,16,20,15
a36ba8cd-f03e-11ef-a98f-010101010000,외과,1,13,20,21
a36ba8ce-f03e-11ef-9fd0-010101010000,내과,1,2,2,2
a36c4516-f03e-11ef-a806-010101010000,내과,1,19,113,39
a36c4517-f03e-11ef-90c9-010101010000,내과,0,1,1,1
a36c6c20-f03e-11ef-b1fc-010101010000,피부과,0,11,14,18
a36d0862-f03e-11ef-95ba-010101010000,피부과,1,2,5,1
a36d569c-f03e-11ef-9db5-010101010000,내과,0,2,3,1
a36e19cd-f03e-11ef-af19-010101010000,내과,0,2,3,4
a36e40dd-f03e-11ef-be77-010101010000,내과,0,154,421,245
a36e40de-f03e-11ef-9221-010101010000,내과,1,3,2,3
a3719c41-f03e-11ef-b789-010101010000,내과,1,1,4,4
a3725f90-f03e-11ef-aa88-010101010000,내과,1,1,1,1
a37286a0-f03e-11ef-935a-010101010000,피부과,1,1,1,6
a372adb1-f03e-11ef-ab18-010101010000,외과,0,1,1,1
a372d4c6-f03e-11ef-a46b-010101010000,내과,1,1,4,3
a3743451-f03e-11ef-acd1-010101010000,외과,0,1,1,1
a374a97b-f03e-11ef-9d76-010101010000,내과,0,1,1,1
a377e15d-f03e-11ef-8c6f-010101010000,외과,1,2,3,2
a377e15e-f03e-11ef-aa86-010101010000,외과,0,174,381,56
a3798f06-f03e-11ef-b84e-010101010000,안과,0,1,1,1
a3798f08-f03e-11ef-be86-010101010000,외과,1,1,1,1
a37a2b48-f03e-11ef-ab0c-010101010000,치과,0,71,69,378
a37b15a4-f03e-11ef-8163-010101010000,피부과,1,2,2,2
a37b3cb6-f03e-11ef-8165-010101010000,외과,1,1,1,1
a37b63c6-f03e-11ef-8dfb-010101010000,내과,1,1,1,4
a37c2718-f03e-11ef-bf8f-010101010000,외과,0,1,1,1
a37c7534-f03e-11ef-8795-010101010000,외과,0,4,8,11
a37c9c43-f03e-11ef-bc2a-010101010000,내과,0,1,1,1
a37c9c44-f03e-11ef-800a-010101010000,안과,0,14,24,2
a37cea65-f03e-11ef-bf6a-010101010000,내과,1,1,4,2
a37d86ad-f03e-11ef-82eb-010101010000,외과,0,1,1,5
a37e22ed-f03e-11ef-9fc0-010101010000,피부과,1,77,218,143
a3810927-f03e-11ef-be12-010101010000,외과,0,1,1,1
a381cc72-f03e-11ef-a94d-010101010000,내과,1,2,3,9
a383050b-f03e-11ef-805a-010101010000,내과,1,1,3,13
a38416e2-f03e-11ef-bb08-010101010000,외과,1,3,4,7
a3843de9-f03e-11ef-a876-010101010000,피부과,0,1,1,1
a385013c-f03e-11ef-9d31-010101010000,피부과,1,18,66,3
a386c30f-f03e-11ef-bf37-010101010000,외과,0,4,6,3
a387112c-f03e-11ef-bd1b-010101010000,외과,0,1,1,2
a387ad72-f03e-11ef-a167-010101010000,외과,1,483,788,378
a387ad73-f03e-11ef-aa0d-010101010000,내과,0,6,3,5
a3890d07-f03e-11ef-bb25-010101010000,내과,0,2,2,1
a3895b21-f03e-11ef-867b-010101010000,내과,0,1,1,1
a38ae1b9-f03e-11ef-b548-010101010000,내과,1,430,621,3872
a38b56f1-f03e-11ef-a571-010101010000,피부과,1,5,12,7
a38c414c-f03e-11ef-bb24-010101010000,내과,0,1,2,26
a38c685a-f03e-11ef-ba12-010101010000,치과,0,16,34,460
a38fc3c6-f03e-11ef-866a-010101010000,내과,0,22,26,108
a390fc36-f03e-11ef-9010-010101010000,내과,0,7,6,4
a393945e-f03e-11ef-ba28-010101010000,내과,1,16,83,17
a3968e6d-f03e-11ef-85bc-010101010000,내과,1,2,3,2
a396b57f-f03e-11ef-bef2-010101010000,외과,0,1,1,1
a397c6f3-f03e-11ef-b36c-010101010000,내과,0,4,4,6
a3981515-f03e-11ef-ae8c-010101010000,외과,0,1,1,1
a3986331-f03e-11ef-a748-010101010000,외과,0,2,2,9
a398ff75-f03e-11ef-8ca1-010101010000,내과,0,2,2,2
a39a37f1-f03e-11ef-a0fa-010101010000,내과,1,1,51,12
a39cf70b-f03e-11ef-a0a8-010101010000,외과,0,13,26,119
a39cf70d-f03e-11ef-b987-010101010000,외과,0,3,3,2
a39d1e2c-f03e-11ef-b0c9-010101010000,내과,0,29,39,16
a39f4105-f03e-11ef-878a-010101010000,내과,0,1,1,1
a39f6815-f03e-11ef-8bf1-010101010000,내과,1,4,38,30
a39f8f38-f03e-11ef-935c-010101010000,내과,0,17,16,4
a39fb639-f03e-11ef-9033-010101010000,내과,1,1,1,1
a39fdd4a-f03e-11ef-83fc-010101010000,내과,0,23,30,60
a3a44a33-f03e-11ef-a493-010101010000,외과,1,1,1,2
a3a44a34-f03e-11ef-bacf-010101010000,외과,0,1,1,1
a3a4fa5d-f03e-11ef-8eed-010101010000,내과,1,190,1962,26
a3a52169-f03e-11ef-8049-010101010000,내과,1,194,350,85
a3a56f7e-f03e-11ef-ab45-010101010000,내과,0,38,52,21
a3a60bca-f03e-11ef-a42a-010101010000,내과,0,137,308,115
a3a632d1-f03e-11ef-a78d-010101010000,내과,0,31,210,7
a3a6cf0b-f03e-11ef-acc1-010101010000,내과,0,1,4,3
a3a6f61b-f03e-11ef-ada7-010101010000,내과,0,32,184,8
a3a87cd1-f03e-11ef-9e5a-010101010000,내과,0,1,1,1
a3a94020-f03e-11ef-b2c6-010101010000,피부과,1,353,821,31
a3aaedc2-f03e-11ef-bf05-010101010000,외과,1,26,20,3
a3ab3be7-f03e-11ef-96c0-010101010000,내과,1,1,1,1
a3abff3a-f03e-11ef-b286-010101010000,내과,1,3,9,23
a3ace994-f03e-11ef-aad3-010101010000,외과,1,1,2,1
a3af3386-f03e-11ef-abd9-010101010000,내과,0,3,5,9
a3b09311-f03e-11ef-a7ac-010101010000,외과,1,5,19,4
a3b12f52-f03e-11ef-a423-010101010000,내과,0,4,6,1
a3b219e4-f03e-11ef-a3bf-010101010000,내과,0,1,2,4
a3b240f4-f03e-11ef-9ab4-010101010000,피부과,1,4,13,2
a3b26800-f03e-11ef-bfe8-010101010000,내과,1,2,55,9
a3b35264-f03e-11ef-991b-010101010000,피부과,0,1,1,1
a3b35265-f03e-11ef-9513-010101010000,내과,0,44,95,24
a3b58922-f03e-11ef-ac61-010101010000,내과,0,1,1,1
a3b5b03b-f03e-11ef-8772-010101010000,외과,1,1,4,2
a3b6737d-f03e-11ef-bff9-010101010000,외과,0,93,185,80
a3b69abf-f03e-11ef-afd4-010101010000,외과,1,185,320,45
a3b6e8b6-f03e-11ef-9418-010101010000,외과,1,344,922,76
a3b8bd76-f03e-11ef-a6e0-010101010000,외과,1,56,83,12
a3bab9a2-f03e-11ef-b8a0-010101010000,외과,1,4,5,2
a3bc8dff-f03e-11ef-afd1-010101010000,내과,0,1,1,1
a3bcdc22-f03e-11ef-9276-010101010000,내과,0,1,3,3
a3bcdc23-f03e-11ef-8e63-010101010000,내과,0,7,13,5
a3bd2a3f-f03e-11ef-8dbc-010101010000,외과,0,6,2,1
a3bd9f66-f03e-11ef-bc54-010101010000,외과,1,1,4,1
a3be149e-f03e-11ef-923d-010101010000,내과,1,911,4070,458
a3be89cf-f03e-11ef-8087-010101010000,외과,1,525,1048,738
a3beb0fc-f03e-11ef-b30b-010101010000,피부과,1,1,2,1
a3c0377c-f03e-11ef-94e4-010101010000,외과,0,7,34,9
a3c05e8f-f03e-11ef-ab03-010101010000,내과,1,1,1,1
a3c20c63-f03e-11ef-94e2-010101010000,내과,0,322,579,1267
a3c395d2-f03e-11ef-b176-010101010000,내과,1,1600,4008,2593
a3c3e3f8-f03e-11ef-93ac-010101010000,안과,0,37,144,147
a3c40b08-f03e-11ef-8ee4-010101010000,치과,0,365,715,377
a3c4ce4d-f03e-11ef-b465-010101010000,안과,0,30,92,42
a3c4f5a0-f03e-11ef-aa78-010101010000,피부과,0,3,3,3
a3c51c74-f03e-11ef-88c6-010101010000,내과,0,6,12,16
a3c54380-f03e-11ef-9036-010101010000,내과,0,24,32,13
a3c5dfd6-f03e-11ef-8e15-010101010000,외과,0,1,1,1
a3c5dfd7-f03e-11ef-b15b-010101010000,피부과,0,8,14,21
a3c6a31b-f03e-11ef-8a17-010101010000,외과,0,1,1,1
a3c6ca2a-f03e-11ef-8e23-010101010000,외과,0,1,1,1
a3c78d75-f03e-11ef-a126-010101010000,피부과,1,2,20,57
a3c877f4-f03e-11ef-81e5-010101010000,외과,0,3,27,1
a3c89ee9-f03e-11ef-95b5-010101010000,내과,0,13,15,2
a3c9141b-f03e-11ef-a784-010101010000,내과,0,2,6,1
a3cae8d7-f03e-11ef-8985-010101010000,외과,0,1,1,1
a3cb36f3-f03e-11ef-9c67-010101010000,안과,0,26,47,60
a3cb5e06-f03e-11ef-a720-010101010000,외과,0,3,6,3
a3cbfa46-f03e-11ef-abca-010101010000,외과,1,2,2,1
a3cd32c4-f03e-11ef-a5bd-010101010000,내과,0,6,5,4
a3cdcf07-f03e-11ef-9805-010101010000,외과,1,2,2,4
a3ce4432-f03e-11ef-b771-010101010000,외과,0,11,24,18
a3cee075-f03e-11ef-8dd2-010101010000,외과,1,6,25,2
a3cfcad4-f03e-11ef-8227-010101010000,외과,1,137,150,122
a3cfcad6-f03e-11ef-af31-010101010000,내과,1,3,5,1
a3d06739-f03e-11ef-abf9-010101010000,내과,1,468,851,577
a3d0dc6b-f03e-11ef-899f-010101010000,외과,0,3,3,1
a3d15199-f03e-11ef-8b93-010101010000,내과,0,112,53,104
a3d55d1c-f03e-11ef-a21c-010101010000,피부과,1,2,2,2
a3d5842c-f03e-11ef-b4a7-010101010000,안과,0,3,7,2
a3d6959c-f03e-11ef-ab13-010101010000,내과,0,38,72,8
a3d731db-f03e-11ef-b09f-010101010000,내과,0,1057,1191,2113
a3d758e7-f03e-11ef-b3c8-010101010000,치과,1,23,23,8
a3d7a70b-f03e-11ef-9f31-010101010000,내과,0,5,9,13
a3d9c9eb-f03e-11ef-83a0-010101010000,외과,1,29,41,42
a3da180d-f03e-11ef-b409-010101010000,외과,1,30,68,26
a3da6630-f03e-11ef-a2eb-010101010000,내과,0,7,6,2
a3da8d3b-f03e-11ef-bc52-010101010000,외과,1,2,4,2
a3dab448-f03e-11ef-8de5-010101010000,외과,0,660,1127,657
a3db026b-f03e-11ef-ae40-010101010000,내과,1,2,2,2
a3dd736b-f03e-11ef-9326-010101010000,내과,0,1,1,2
a3ddc18b-f03e-11ef-a955-010101010000,외과,1,3,8,3
a3e032b9-f03e-11ef-8ef9-010101010000,내과,0,1,1,1
a3e24269-f03e-11ef-a37b-010101010000,내과,0,45,115,138
a3e26977-f03e-11ef-bbdd-010101010000,내과,0,1,1,1
a3e29088-f03e-11ef-92e8-010101010000,치과,0,1,1,1
a3e305b6-f03e-11ef-9897-010101010000,외과,0,16,31,41
a3e32cc8-f03e-11ef-955e-010101010000,내과,0,2,6,3
a3e353d9-f03e-11ef-a116-010101010000,내과,1,41,39,68
a3e54fa4-f03e-11ef-ab19-010101010000,내과,0,4,23,2
a3e5c4d9-f03e-11ef-965a-010101010000,내과,0,9,30,6
a3e612f4-f03e-11ef-8535-010101010000,내과,0,77,129,193
a3e63a08-f03e-11ef-8f93-010101010000,내과,0,189,306,174
a3e66116-f03e-11ef-9905-010101010000,내과,0,125,158,42
a3e6fd57-f03e-11ef-8486-010101010000,피부과,0,79,152,194
a3e94745-f03e-11ef-997e-010101010000,외과,1,15,62,13
a3e96e57-f03e-11ef-8022-010101010000,치과,0,8,10,2
a3ea0a95-f03e-11ef-8748-010101010000,피부과,0,1,1,1
a3ecc9d1-f03e-11ef-84e2-010101010000,외과,0,2,2,2
a3ecf0e2-f03e-11ef-9474-010101010000,내과,0,4,4,11
a3ed660e-f03e-11ef-859e-010101010000,내과,1,2,2,2
a3ef1400-f03e-11ef-9021-010101010000,내과,0,204,228,304
a3ef6222-f03e-11ef-830f-010101010000,외과,0,1,8,5
a3f09aa2-f03e-11ef-9bf1-010101010000,외과,1,4,13,3
a3f10fd4-f03e-11ef-8812-010101010000,내과,1,153,352,183
a3f171fc-f03e-11ef-aa0e-010101010000,외과,1,1,1,1
a3f1c01e-f03e-11ef-a806-010101010000,내과,0,2,2,2
a3f20e3d-f03e-11ef-a985-010101010000,외과,0,3,4,2
a3f23555-f03e-11ef-8bcd-010101010000,내과,1,207,548,117
a3f2f89c-f03e-11ef-9046-010101010000,피부과,1,13,36,1
a3f346bc-f03e-11ef-bf30-010101010000,내과,0,1,1,1
a3f36dd4-f03e-11ef-861a-010101010000,외과,0,2,2,9
a3f394df-f03e-11ef-b2ce-010101010000,내과,1,1,1,3
a3f3bbfc-f03e-11ef-8857-010101010000,외과,0,4,5,17
a3f4cd5d-f03e-11ef-bceb-010101010000,내과,1,1,1,5
a3f590b7-f03e-11ef-9935-010101010000,외과,1,10,40,4
a3f5ded7-f03e-11ef-a424-010101010000,내과,1,1,1,1
a3f6c99d-f03e-11ef-953c-010101010000,내과,1,6,7,3
a3f73e7b-f03e-11ef-8b31-010101010000,내과,1,925,3348,1192
a3f78c88-f03e-11ef-a65f-010101010000,내과,0,1,2,10
a3f828c7-f03e-11ef-b765-010101010000,외과,0,775,1389,2425
a3f876e6-f03e-11ef-8041-010101010000,내과,0,35,146,52
a3f89df6-f03e-11ef-ac13-010101010000,피부과,1,160,1545,194
a3f98857-f03e-11ef-8cbb-010101010000,내과,0,693,1149,2992
a3f9d676-f03e-11ef-9faf-010101010000,내과,0,44,148,84
a3fc2067-f03e-11ef-bc4f-010101010000,피부과,0,34,129,66
a3fda704-f03e-11ef-82f3-010101010000,외과,0,4,26,264
a3fdf516-f03e-11ef-a25c-010101010000,외과,1,6,26,10
a3fe4358-f03e-11ef-bb1e-010101010000,피부과,1,69,306,123
a3feb885-f03e-11ef-b524-010101010000,외과,0,40,244,76
a3ff06aa-f03e-11ef-b1c9-010101010000,치과,1,1911,3085,1998
a3ff7bd9-f03e-11ef-856e-010101010000,외과,1,21,101,33
a3ffa2ea-f03e-11ef-aab8-010101010000,내과,1,2296,9257,7263
a3ffc9f7-f03e-11ef-b3a0-010101010000,피부과,1,237,1114,339
a3fff102-f03e-11ef-8f41-010101010000,내과,1,154,360,84
a4001818-f03e-11ef-9cd0-010101010000,외과,0,6,6,4
a4018b8e-f03e-11ef-9fa4-010101010000,내과,0,430,665,1528
a4029d13-f03e-11ef-bde4-010101010000,내과,0,5,5,5
a402eb1f-f03e-11ef-8c4c-010101010000,외과,1,307,399,352
a4031224-f03e-11ef-86e3-010101010000,외과,1,2,3,1
a4036043-f03e-11ef-99c5-010101010000,내과,1,705,2548,487
a4042394-f03e-11ef-bc37-010101010000,외과,1,268,1553,1068
a40471b3-f03e-11ef-b7f2-010101010000,내과,1,114,608,183
a4053501-f03e-11ef-9ca1-010101010000,외과,1,114,506,607
a405834e-f03e-11ef-bc47-010101010000,치과,1,587,1615,1353
a405834f-f03e-11ef-b583-010101010000,외과,0,3,4,6
a405f854-f03e-11ef-b2c9-010101010000,피부과,0,240,685,462
a4064676-f03e-11ef-b97c-010101010000,내과,1,89,967,2813
a406e2ac-f03e-11ef-abd7-010101010000,내과,1,15903,19176,14280
a40730cb-f03e-11ef-be85-010101010000,내과,0,76,96,157
a4077eed-f03e-11ef-835f-010101010000,피부과,0,65,233,140
a4081b34-f03e-11ef-896f-010101010000,내과,1,2,13,8
a4084242-f03e-11ef-a44d-010101010000,내과,0,314,408,526
a40a1716-f03e-11ef-af2d-010101010000,내과,0,38,248,1656
a40a3e13-f03e-11ef-b089-010101010000,치과,0,9036,17302,870
a40b9daa-f03e-11ef-8cbd-010101010000,내과,0,465,982,1201
a40d9999-f03e-11ef-8293-010101010000,내과,1,588,663,683
a40f9566-f03e-11ef-8bc0-010101010000,외과,0,2,2,2
a410fa87-f03e-11ef-8923-010101010000,내과,1,17,58,71
a41196ca-f03e-11ef-a52d-010101010000,내과,1,46,273,50
a411e4eb-f03e-11ef-bae6-010101010000,치과,0,11,50,18
a411e4ed-f03e-11ef-9471-010101010000,피부과,0,167,95,255
a4125a1d-f03e-11ef-8d66-010101010000,외과,1,1,2,1
a41392a3-f03e-11ef-93f4-010101010000,외과,0,2,2,5
a4147cfb-f03e-11ef-9d3f-010101010000,외과,0,2,2,2
a414cb30-f03e-11ef-b242-010101010000,내과,0,1,2,1
a415dc8a-f03e-11ef-be20-010101010000,외과,0,2,2,2
a4169fda-f03e-11ef-815a-010101010000,내과,0,2,4,9
a4178a3d-f03e-11ef-b8be-010101010000,내과,0,3,7,1
a417d862-f03e-11ef-9d72-010101010000,내과,0,6,7,3
a417d863-f03e-11ef-9198-010101010000,피부과,1,12,51,23
a417ff6e-f03e-11ef-a197-010101010000,내과,0,42,109,246
a4189bb2-f03e-11ef-b10b-010101010000,외과,1,8,30,8
a4195eff-f03e-11ef-b4f8-010101010000,내과,1,1,1,1
a419d432-f03e-11ef-8220-010101010000,외과,0,1,4,1
a419fb45-f03e-11ef-b21e-010101010000,내과,1,1844,3458,2740
a41abe8f-f03e-11ef-885f-010101010000,내과,0,1,1,2
a41f66b0-f03e-11ef-8af2-010101010000,외과,0,1,1,1
a41f8dc4-f03e-11ef-ae45-010101010000,내과,1,22,27,5
a422c215-f03e-11ef-8db4-010101010000,외과,1,1,1,1
a423fa9a-f03e-11ef-8d4f-010101010000,안과,0,9,16,5
a4246fc3-f03e-11ef-be72-010101010000,내과,0,5,1,3
a424e4f5-f03e-11ef-9289-010101010000,내과,1,1060,1709,565
a424e4f6-f03e-11ef-ad39-010101010000,내과,0,17849,15985,10908
a4250c03-f03e-11ef-95f7-010101010000,피부과,0,3,4,4
a4253317-f03e-11ef-aebf-010101010000,내과,1,350,366,446
a4258131-f03e-11ef-b6ff-010101010000,외과,1,316,340,778
a425cf54-f03e-11ef-9ca8-010101010000,치과,0,99,50,312
a4272ee6-f03e-11ef-b16a-010101010000,외과,0,3,7,3
a428b584-f03e-11ef-ab79-010101010000,내과,1,2,2,2
a42951c6-f03e-11ef-bc8b-010101010000,외과,1,267,654,299
a42ad867-f03e-11ef-a1e2-010101010000,외과,0,295,331,351
a42b267d-f03e-11ef-be62-010101010000,외과,0,27,57,9
a42b4d95-f03e-11ef-9269-010101010000,외과,0,2,3,8
a42bc2cc-f03e-11ef-b264-010101010000,외과,0,1,1,1
a42c864a-f03e-11ef-a1dc-010101010000,외과,0,71,89,71
a42d97bc-f03e-11ef-94d1-010101010000,외과,0,12,14,12
a42e20ab-f03e-11ef-ba96-010101010000,내과,0,35,169,28
a42ebd24-f03e-11ef-9d27-010101010000,내과,0,18,53,32
a430b8fd-f03e-11ef-b2b8-010101010000,내과,1,1,1,1
a430e00a-f03e-11ef-9500-010101010000,내과,0,16,14,4
a4312e21-f03e-11ef-88b4-010101010000,외과,0,2,1,1
a4315532-f03e-11ef-ae49-010101010000,피부과,0,1,3,1
a431a358-f03e-11ef-90c5-010101010000,내과,0,19,133,33
a431ca67-f03e-11ef-888c-010101010000,외과,0,179,562,275
a4328db3-f03e-11ef-bf0d-010101010000,내과,0,282,262,354
a433511e-f03e-11ef-905a-010101010000,내과,0,1,1,1
a4339f24-f03e-11ef-bcca-010101010000,내과,0,1,1,1
a4341453-f03e-11ef-9678-010101010000,외과,0,1,1,1
a434d79f-f03e-11ef-904f-010101010000,외과,0,17,17,26
a4354cd4-f03e-11ef-aa70-010101010000,내과,0,540,4533,551
a436373a-f03e-11ef-a2a7-010101010000,외과,0,1,1,1
a436ac65-f03e-11ef-8db1-010101010000,내과,1,170,315,43
a438a83b-f03e-11ef-9917-010101010000,피부과,0,1,9,1
a438cf49-f03e-11ef-b735-010101010000,내과,0,2688,10187,462
a43992a0-f03e-11ef-bc17-010101010000,내과,1,45,183,13
a43c51ef-f03e-11ef-b611-010101010000,내과,1,254,328,239
a43c7901-f03e-11ef-8f27-010101010000,내과,1,93,513,587
a43deca9-f03e-11ef-acb8-010101010000,내과,0,2,2,3
a43e88e5-f03e-11ef-9174-010101010000,내과,0,5,16,9
a43f9a5e-f03e-11ef-8209-010101010000,외과,0,1,1,1
a43fc16b-f03e-11ef-868f-010101010000,내과,0,50,156,140
a43fe87a-f03e-11ef-b85e-010101010000,피부과,1,1,1,1
a44120f3-f03e-11ef-acc9-010101010000,내과,1,2339,5436,3098
a4425975-f03e-11ef-a8d5-010101010000,내과,1,8,232,30
a4436ae6-f03e-11ef-9483-010101010000,내과,1,10,42,99
a444a34b-f03e-11ef-b72c-010101010000,내과,1,73,710,40
a444f17a-f03e-11ef-bf4d-010101010000,치과,0,291,1190,2161
